id,order_id,product_id,quantity,unit_price,unit_cost
ITEM-05214,ORD-202601-2110,P017,3,4000,1900
ITEM-05215,ORD-202601-2110,P012,2,150,15
ITEM-05216,ORD-202601-2111,P006,2,2450,1150
ITEM-05217,ORD-202602-2112,P007,2,800,100
ITEM-05218,ORD-202602-2112,P010,2,1250,160
ITEM-05219,ORD-202602-2112,P007,3,800,100
ITEM-05220,ORD-202602-2112,P012,3,150,15
ITEM-05221,ORD-202602-2113,P007,1,800,100
ITEM-05222,ORD-202602-2113,P008,1,950,120
ITEM-05223,ORD-202602-2113,P008,1,950,120
ITEM-05224,ORD-202602-2114,P015,2,300,30
ITEM-05225,ORD-202602-2115,P009,3,1100,140
ITEM-05226,ORD-202602-2116,P010,1,1250,160
ITEM-05227,ORD-202602-2116,P009,3,1100,140
ITEM-05228,ORD-202602-2116,P004,1,1950,930
ITEM-05229,ORD-202602-2116,P015,2,300,30
ITEM-05230,ORD-202602-2117,P005,2,2200,1040
ITEM-05231,ORD-202602-2117,P004,2,1950,930
ITEM-05232,ORD-202602-2117,P003,2,1700,820
ITEM-05233,ORD-202602-2118,P009,2,1100,140
ITEM-05234,ORD-202602-2118,P010,1,1250,160
ITEM-05235,ORD-202602-2118,P013,1,200,20
ITEM-05236,ORD-202602-2118,P014,1,250,25
ITEM-05237,ORD-202602-2119,P018,2,5000,2300
ITEM-05238,ORD-202602-2120,P006,3,2450,1150
ITEM-05239,ORD-202602-2120,P016,2,3000,1500
ITEM-05240,ORD-202602-2121,P012,2,150,15
ITEM-05241,ORD-202602-2121,P006,3,2450,1150
ITEM-05242,ORD-202602-2121,P008,3,950,120
ITEM-05243,ORD-202602-2121,P011,3,1400,180
ITEM-05244,ORD-202602-2122,P010,2,1250,160
ITEM-05245,ORD-202602-2122,P016,2,3000,1500
ITEM-05246,ORD-202602-2123,P006,2,2450,1150
ITEM-05247,ORD-202602-2124,P017,1,4000,1900
ITEM-05248,ORD-202602-2124,P002,2,1450,710
ITEM-05249,ORD-202602-2124,P006,2,2450,1150
ITEM-05250,ORD-202602-2124,P008,3,950,120
ITEM-05251,ORD-202602-2125,P002,2,1450,710
ITEM-05252,ORD-202602-2126,P016,1,3000,1500
ITEM-05253,ORD-202602-2127,P005,3,2200,1040
ITEM-05254,ORD-202602-2127,P008,2,950,120
ITEM-05255,ORD-202602-2127,P012,2,150,15
ITEM-05256,ORD-202602-2128,P009,2,1100,140
ITEM-05257,ORD-202602-2128,P010,1,1250,160
ITEM-05258,ORD-202602-2129,P002,2,1450,710
ITEM-05259,ORD-202602-2130,P002,3,1450,710
ITEM-05260,ORD-202602-2131,P018,3,5000,2300
ITEM-05261,ORD-202602-2132,P009,1,1100,140
ITEM-05262,ORD-202602-2132,P012,1,150,15
ITEM-05263,ORD-202602-2132,P002,2,1450,710
ITEM-05264,ORD-202602-2132,P016,2,3000,1500
ITEM-05265,ORD-202602-2133,P013,2,200,20
ITEM-05266,ORD-202602-2133,P004,2,1950,930
ITEM-05267,ORD-202602-2134,P014,2,250,25
ITEM-05268,ORD-202602-2134,P010,3,1250,160
ITEM-05269,ORD-202602-2134,P005,2,2200,1040
ITEM-05270,ORD-202602-2135,P013,3,200,20
ITEM-05271,ORD-202602-2135,P014,1,250,25
ITEM-05272,ORD-202602-2136,P019,3,6000,2700
ITEM-05273,ORD-202602-2137,P014,3,250,25
ITEM-05274,ORD-202602-2137,P007,3,800,100
ITEM-05275,ORD-202602-2137,P002,1,1450,710
ITEM-05276,ORD-202602-2138,P017,2,4000,1900
ITEM-05277,ORD-202602-2138,P017,2,4000,1900
ITEM-05278,ORD-202602-2139,P002,1,1450,710
ITEM-05279,ORD-202602-2139,P009,1,1100,140
ITEM-05280,ORD-202602-2139,P002,2,1450,710
ITEM-05281,ORD-202602-2139,P003,1,1700,820
ITEM-05282,ORD-202602-2140,P015,1,300,30
ITEM-05283,ORD-202602-2140,P007,2,800,100
ITEM-05284,ORD-202602-2140,P011,1,1400,180
ITEM-05285,ORD-202602-2140,P004,1,1950,930
ITEM-05286,ORD-202602-2141,P018,3,5000,2300
ITEM-05287,ORD-202602-2141,P012,2,150,15
ITEM-05288,ORD-202602-2142,P002,1,1450,710
ITEM-05289,ORD-202602-2143,P003,3,1700,820
ITEM-05290,ORD-202602-2143,P001,3,1200,600
ITEM-05291,ORD-202602-2144,P004,3,1950,930
ITEM-05292,ORD-202602-2145,P011,3,1400,180
ITEM-05293,ORD-202602-2145,P011,3,1400,180
ITEM-05294,ORD-202602-2145,P008,3,950,120
ITEM-05295,ORD-202602-2145,P005,3,2200,1040
ITEM-05296,ORD-202602-2146,P009,2,1100,140
ITEM-05297,ORD-202602-2146,P004,3,1950,930
ITEM-05298,ORD-202602-2146,P003,1,1700,820
ITEM-05299,ORD-202602-2147,P006,2,2450,1150
ITEM-05300,ORD-202602-2148,P007,3,800,100
ITEM-05301,ORD-202602-2148,P014,2,250,25
ITEM-05302,ORD-202602-2148,P007,3,800,100
ITEM-05303,ORD-202602-2149,P018,3,5000,2300
ITEM-05304,ORD-202602-2149,P014,1,250,25
ITEM-05305,ORD-202602-2149,P001,1,1200,600
ITEM-05306,ORD-202602-2149,P012,3,150,15
ITEM-05307,ORD-202603-2150,P015,1,300,30
ITEM-05308,ORD-202603-2150,P010,3,1250,160
ITEM-05309,ORD-202603-2150,P012,1,150,15
ITEM-05310,ORD-202603-2151,P019,3,6000,2700
ITEM-05311,ORD-202603-2151,P011,3,1400,180
ITEM-05312,ORD-202603-2152,P019,3,6000,2700
ITEM-05313,ORD-202603-2152,P018,2,5000,2300
ITEM-05314,ORD-202603-2152,P010,1,1250,160
ITEM-05315,ORD-202603-2152,P003,1,1700,820
ITEM-05316,ORD-202603-2153,P014,2,250,25
ITEM-05317,ORD-202603-2153,P006,3,2450,1150
ITEM-05318,ORD-202603-2154,P018,1,5000,2300
ITEM-05319,ORD-202603-2154,P015,1,300,30
ITEM-05320,ORD-202603-2155,P009,1,1100,140
ITEM-05321,ORD-202603-2155,P016,1,3000,1500
ITEM-05322,ORD-202603-2156,P017,2,4000,1900
ITEM-05323,ORD-202603-2156,P014,3,250,25
ITEM-05324,ORD-202603-2156,P010,1,1250,160
ITEM-05325,ORD-202603-2157,P015,2,300,30
ITEM-05326,ORD-202603-2158,P013,2,200,20
ITEM-05327,ORD-202603-2159,P016,3,3000,1500
ITEM-05328,ORD-202603-2159,P015,1,300,30
ITEM-05329,ORD-202603-2160,P002,3,1450,710
ITEM-05330,ORD-202603-2160,P001,1,1200,600
ITEM-05331,ORD-202603-2160,P005,3,2200,1040
ITEM-05332,ORD-202603-2161,P004,2,1950,930
ITEM-05333,ORD-202603-2161,P019,2,6000,2700
ITEM-05334,ORD-202603-2161,P001,1,1200,600
ITEM-05335,ORD-202603-2161,P014,1,250,25
ITEM-05336,ORD-202603-2162,P012,2,150,15
ITEM-05337,ORD-202603-2163,P005,2,2200,1040
ITEM-05338,ORD-202603-2163,P003,1,1700,820
ITEM-05339,ORD-202603-2163,P016,2,3000,1500
ITEM-05340,ORD-202603-2163,P002,2,1450,710
ITEM-05341,ORD-202603-2164,P008,1,950,120
ITEM-05342,ORD-202603-2164,P005,2,2200,1040
ITEM-05343,ORD-202603-2165,P001,2,1200,600
ITEM-05344,ORD-202603-2165,P006,3,2450,1150
ITEM-05345,ORD-202603-2166,P012,3,150,15
ITEM-05346,ORD-202603-2166,P008,3,950,120
ITEM-05347,ORD-202603-2166,P007,1,800,100
ITEM-05348,ORD-202603-2166,P006,3,2450,1150
ITEM-05349,ORD-202603-2167,P007,2,800,100
ITEM-05350,ORD-202603-2168,P008,1,950,120
ITEM-05351,ORD-202603-2168,P018,1,5000,2300
ITEM-05352,ORD-202603-2168,P015,1,300,30
ITEM-05353,ORD-202603-2168,P001,3,1200,600
ITEM-05354,ORD-202603-2169,P006,2,2450,1150
ITEM-05355,ORD-202603-2169,P003,3,1700,820
ITEM-05356,ORD-202603-2170,P009,3,1100,140
ITEM-05357,ORD-202603-2170,P005,2,2200,1040
ITEM-05358,ORD-202603-2170,P005,1,2200,1040
ITEM-05359,ORD-202603-2170,P009,3,1100,140
ITEM-05360,ORD-202603-2171,P003,2,1700,820
ITEM-05361,ORD-202603-2171,P018,2,5000,2300
ITEM-05362,ORD-202603-2171,P001,3,1200,600
ITEM-05363,ORD-202603-2172,P011,1,1400,180
ITEM-05364,ORD-202603-2172,P018,1,5000,2300
ITEM-05365,ORD-202603-2172,P002,3,1450,710
ITEM-05366,ORD-202603-2173,P017,3,4000,1900
ITEM-05367,ORD-202603-2173,P004,1,1950,930
ITEM-05368,ORD-202603-2173,P017,3,4000,1900
ITEM-05369,ORD-202603-2174,P015,3,300,30
ITEM-05370,ORD-202603-2174,P010,3,1250,160
ITEM-05371,ORD-202603-2174,P001,3,1200,600
ITEM-05372,ORD-202603-2175,P014,1,250,25
ITEM-05373,ORD-202603-2175,P002,1,1450,710
ITEM-05374,ORD-202603-2175,P003,1,1700,820
ITEM-05375,ORD-202603-2175,P001,2,1200,600
ITEM-05376,ORD-202603-2176,P014,1,250,25
ITEM-05377,ORD-202603-2176,P007,3,800,100
ITEM-05378,ORD-202603-2176,P016,2,3000,1500
ITEM-05379,ORD-202603-2176,P012,1,150,15
ITEM-05380,ORD-202603-2177,P019,3,6000,2700
ITEM-05381,ORD-202603-2177,P007,1,800,100
ITEM-05382,ORD-202603-2177,P008,1,950,120
ITEM-05383,ORD-202603-2178,P006,3,2450,1150
ITEM-05384,ORD-202603-2178,P007,1,800,100
ITEM-05385,ORD-202603-2178,P006,1,2450,1150
ITEM-05386,ORD-202603-2179,P006,1,2450,1150
ITEM-05387,ORD-202603-2179,P011,2,1400,180
ITEM-05388,ORD-202603-2179,P002,1,1450,710
ITEM-05389,ORD-202603-2180,P001,1,1200,600
ITEM-05390,ORD-202603-2181,P015,1,300,30
ITEM-05391,ORD-202603-2182,P001,3,1200,600
ITEM-05392,ORD-202603-2182,P010,1,1250,160
ITEM-05393,ORD-202603-2183,P018,1,5000,2300
ITEM-05394,ORD-202603-2183,P018,2,5000,2300
ITEM-05395,ORD-202603-2183,P004,1,1950,930
ITEM-05396,ORD-202603-2184,P005,1,2200,1040
ITEM-05397,ORD-202603-2184,P012,1,150,15
ITEM-05398,ORD-202603-2184,P006,2,2450,1150
ITEM-05399,ORD-202603-2184,P016,2,3000,1500
ITEM-05400,ORD-202603-2185,P014,2,250,25
ITEM-05401,ORD-202603-2186,P018,2,5000,2300
ITEM-05402,ORD-202603-2186,P013,1,200,20
ITEM-05403,ORD-202604-2187,P017,3,4000,1900
ITEM-05404,ORD-202604-2188,P019,1,6000,2700
ITEM-05405,ORD-202604-2188,P006,1,2450,1150
ITEM-05406,ORD-202604-2188,P011,1,1400,180
ITEM-05407,ORD-202604-2188,P002,1,1450,710
ITEM-05408,ORD-202604-2189,P009,2,1100,140
ITEM-05409,ORD-202604-2189,P004,2,1950,930
ITEM-05410,ORD-202604-2189,P012,3,150,15
ITEM-05411,ORD-202604-2190,P010,3,1250,160
ITEM-05412,ORD-202604-2190,P013,3,200,20
ITEM-05413,ORD-202604-2190,P003,1,1700,820
ITEM-05414,ORD-202604-2191,P008,2,950,120
ITEM-05415,ORD-202604-2191,P010,2,1250,160
ITEM-05416,ORD-202604-2191,P013,2,200,20
ITEM-05417,ORD-202604-2191,P012,2,150,15
ITEM-05418,ORD-202604-2192,P001,1,1200,600
ITEM-05419,ORD-202604-2192,P003,3,1700,820
ITEM-05420,ORD-202604-2192,P006,2,2450,1150
ITEM-05421,ORD-202604-2192,P016,3,3000,1500
ITEM-05422,ORD-202604-2193,P014,3,250,25
ITEM-05423,ORD-202604-2193,P016,3,3000,1500
ITEM-05424,ORD-202604-2193,P009,1,1100,140
ITEM-05425,ORD-202604-2194,P010,3,1250,160
ITEM-05426,ORD-202604-2194,P012,1,150,15
ITEM-05427,ORD-202604-2194,P015,2,300,30
ITEM-05428,ORD-202604-2194,P016,3,3000,1500
ITEM-05429,ORD-202604-2195,P004,1,1950,930
ITEM-05430,ORD-202604-2195,P006,1,2450,1150
ITEM-05431,ORD-202604-2195,P011,3,1400,180
ITEM-05432,ORD-202604-2196,P008,2,950,120
ITEM-05433,ORD-202604-2196,P016,1,3000,1500
ITEM-05434,ORD-202604-2196,P008,1,950,120
ITEM-05435,ORD-202604-2197,P007,3,800,100
ITEM-05436,ORD-202604-2197,P009,2,1100,140
ITEM-05437,ORD-202604-2197,P012,2,150,15
ITEM-05438,ORD-202604-2198,P017,1,4000,1900
ITEM-05439,ORD-202604-2198,P016,3,3000,1500
ITEM-05440,ORD-202604-2198,P009,1,1100,140
ITEM-05441,ORD-202604-2199,P015,3,300,30
ITEM-05442,ORD-202604-2199,P002,2,1450,710
ITEM-05443,ORD-202604-2199,P001,3,1200,600
ITEM-05444,ORD-202604-2200,P001,2,1200,600
ITEM-05445,ORD-202604-2201,P011,1,1400,180
ITEM-05446,ORD-202604-2201,P017,3,4000,1900
ITEM-05447,ORD-202604-2201,P002,3,1450,710
ITEM-05448,ORD-202604-2201,P016,1,3000,1500
ITEM-05449,ORD-202604-2202,P004,1,1950,930
ITEM-05450,ORD-202604-2202,P016,2,3000,1500
ITEM-05451,ORD-202604-2203,P003,1,1700,820
ITEM-05452,ORD-202604-2203,P010,2,1250,160
ITEM-05453,ORD-202604-2203,P012,2,150,15
ITEM-05454,ORD-202604-2203,P016,2,3000,1500
ITEM-05455,ORD-202604-2204,P019,1,6000,2700
ITEM-05456,ORD-202604-2205,P009,2,1100,140
ITEM-05457,ORD-202604-2205,P009,3,1100,140
ITEM-05458,ORD-202604-2206,P019,2,6000,2700
ITEM-05459,ORD-202604-2206,P018,1,5000,2300
ITEM-05460,ORD-202604-2207,P017,2,4000,1900
ITEM-05461,ORD-202604-2207,P018,3,5000,2300
ITEM-05462,ORD-202604-2207,P017,2,4000,1900
ITEM-05463,ORD-202604-2208,P013,2,200,20
ITEM-05464,ORD-202604-2208,P011,3,1400,180
ITEM-05465,ORD-202604-2208,P019,1,6000,2700
ITEM-05466,ORD-202604-2208,P002,3,1450,710
ITEM-05467,ORD-202604-2209,P016,3,3000,1500
ITEM-05468,ORD-202604-2209,P003,2,1700,820
ITEM-05469,ORD-202604-2209,P002,1,1450,710
ITEM-05470,ORD-202604-2209,P017,2,4000,1900
ITEM-05471,ORD-202604-2210,P016,1,3000,1500
ITEM-05472,ORD-202604-2211,P001,2,1200,600
ITEM-05473,ORD-202604-2211,P018,3,5000,2300
ITEM-05474,ORD-202604-2212,P008,3,950,120
ITEM-05475,ORD-202604-2213,P014,1,250,25
ITEM-05476,ORD-202604-2214,P002,1,1450,710
ITEM-05477,ORD-202604-2214,P014,2,250,25
ITEM-05478,ORD-202604-2214,P013,2,200,20
ITEM-05479,ORD-202604-2215,P004,2,1950,930
ITEM-05480,ORD-202604-2216,P007,3,800,100
ITEM-05481,ORD-202604-2216,P015,2,300,30
ITEM-05482,ORD-202604-2216,P012,2,150,15
ITEM-05483,ORD-202604-2217,P008,3,950,120
ITEM-05484,ORD-202604-2217,P013,1,200,20
ITEM-05485,ORD-202604-2217,P011,3,1400,180
ITEM-05486,ORD-202604-2217,P004,1,1950,930
ITEM-05487,ORD-202604-2218,P001,2,1200,600
ITEM-05488,ORD-202604-2218,P013,2,200,20
ITEM-05489,ORD-202604-2219,P005,2,2200,1040
ITEM-05490,ORD-202604-2219,P016,1,3000,1500
ITEM-05491,ORD-202604-2220,P010,1,1250,160
ITEM-05492,ORD-202604-2220,P010,2,1250,160
ITEM-05493,ORD-202604-2220,P019,1,6000,2700
ITEM-05494,ORD-202604-2220,P016,1,3000,1500
ITEM-05495,ORD-202605-2221,P001,2,1200,600
ITEM-05496,ORD-202605-2221,P019,1,6000,2700
ITEM-05497,ORD-202605-2221,P007,2,800,100
ITEM-05498,ORD-202605-2221,P012,2,150,15
ITEM-05499,ORD-202605-2222,P012,2,150,15
ITEM-05500,ORD-202605-2222,P010,1,1250,160
ITEM-05501,ORD-202605-2222,P016,2,3000,1500
ITEM-05502,ORD-202605-2222,P012,3,150,15
ITEM-05503,ORD-202605-2223,P013,1,200,20
ITEM-05504,ORD-202605-2224,P016,3,3000,1500
ITEM-05505,ORD-202605-2224,P006,1,2450,1150
ITEM-05506,ORD-202605-2224,P016,2,3000,1500
ITEM-05507,ORD-202605-2224,P011,1,1400,180
ITEM-05508,ORD-202605-2225,P004,3,1950,930
ITEM-05509,ORD-202605-2225,P005,3,2200,1040
ITEM-05510,ORD-202605-2225,P002,3,1450,710
ITEM-05511,ORD-202605-2226,P011,1,1400,180
ITEM-05512,ORD-202605-2227,P002,3,1450,710
ITEM-05513,ORD-202605-2227,P002,3,1450,710
ITEM-05514,ORD-202605-2227,P017,2,4000,1900
ITEM-05515,ORD-202605-2228,P007,1,800,100
ITEM-05516,ORD-202605-2228,P007,1,800,100
ITEM-05517,ORD-202605-2228,P006,1,2450,1150
ITEM-05518,ORD-202605-2228,P018,2,5000,2300
ITEM-05519,ORD-202605-2229,P006,2,2450,1150
ITEM-05520,ORD-202605-2230,P002,1,1450,710
ITEM-05521,ORD-202605-2230,P003,2,1700,820
ITEM-05522,ORD-202605-2230,P011,3,1400,180
ITEM-05523,ORD-202605-2231,P014,3,250,25
ITEM-05524,ORD-202605-2231,P014,2,250,25
ITEM-05525,ORD-202605-2231,P018,1,5000,2300
ITEM-05526,ORD-202605-2231,P001,3,1200,600
ITEM-05527,ORD-202605-2232,P005,2,2200,1040
ITEM-05528,ORD-202605-2232,P017,2,4000,1900
ITEM-05529,ORD-202605-2232,P019,3,6000,2700
ITEM-05530,ORD-202605-2232,P002,2,1450,710
ITEM-05531,ORD-202605-2233,P002,1,1450,710
ITEM-05532,ORD-202605-2234,P008,3,950,120
ITEM-05533,ORD-202605-2234,P016,2,3000,1500
ITEM-05534,ORD-202605-2234,P013,2,200,20
ITEM-05535,ORD-202605-2235,P017,3,4000,1900
ITEM-05536,ORD-202605-2235,P011,3,1400,180
ITEM-05537,ORD-202605-2236,P006,3,2450,1150
ITEM-05538,ORD-202605-2236,P001,2,1200,600
ITEM-05539,ORD-202605-2236,P015,2,300,30
ITEM-05540,ORD-202605-2237,P013,3,200,20
ITEM-05541,ORD-202605-2238,P007,1,800,100
ITEM-05542,ORD-202605-2239,P006,2,2450,1150
ITEM-05543,ORD-202605-2240,P013,3,200,20
ITEM-05544,ORD-202605-2240,P013,1,200,20
ITEM-05545,ORD-202605-2240,P009,2,1100,140
ITEM-05546,ORD-202605-2240,P010,1,1250,160
ITEM-05547,ORD-202605-2241,P016,3,3000,1500
ITEM-05548,ORD-202605-2241,P007,2,800,100
ITEM-05549,ORD-202605-2242,P009,1,1100,140
ITEM-05550,ORD-202605-2242,P014,2,250,25
ITEM-05551,ORD-202605-2243,P009,3,1100,140
ITEM-05552,ORD-202605-2243,P004,1,1950,930
ITEM-05553,ORD-202605-2243,P006,3,2450,1150
ITEM-05554,ORD-202605-2243,P007,2,800,100
ITEM-05555,ORD-202605-2244,P002,1,1450,710
ITEM-05556,ORD-202605-2244,P005,3,2200,1040
ITEM-05557,ORD-202605-2244,P005,3,2200,1040
ITEM-05558,ORD-202605-2244,P003,3,1700,820
ITEM-05559,ORD-202605-2245,P018,2,5000,2300
ITEM-05560,ORD-202605-2245,P018,1,5000,2300
ITEM-05561,ORD-202605-2246,P013,3,200,20
ITEM-05562,ORD-202605-2247,P004,1,1950,930
ITEM-05563,ORD-202605-2248,P005,1,2200,1040
ITEM-05564,ORD-202605-2248,P017,1,4000,1900
ITEM-05565,ORD-202605-2248,P002,1,1450,710
ITEM-05566,ORD-202605-2248,P014,2,250,25
ITEM-05567,ORD-202605-2249,P016,3,3000,1500
ITEM-05568,ORD-202605-2249,P017,3,4000,1900
ITEM-05569,ORD-202605-2249,P017,3,4000,1900
ITEM-05570,ORD-202605-2249,P011,1,1400,180
ITEM-05571,ORD-202605-2250,P016,3,3000,1500
ITEM-05572,ORD-202605-2250,P011,1,1400,180
ITEM-05573,ORD-202605-2250,P015,2,300,30
ITEM-05574,ORD-202605-2250,P007,2,800,100
ITEM-05575,ORD-202605-2251,P011,1,1400,180
ITEM-05576,ORD-202605-2252,P011,3,1400,180
ITEM-05577,ORD-202605-2252,P007,1,800,100
ITEM-05578,ORD-202605-2252,P003,2,1700,820
ITEM-05579,ORD-202605-2253,P012,3,150,15
ITEM-05580,ORD-202605-2253,P011,1,1400,180
ITEM-05581,ORD-202605-2253,P019,1,6000,2700
ITEM-05582,ORD-202606-2254,P005,2,2200,1040
ITEM-05583,ORD-202606-2255,P018,1,5000,2300
ITEM-05584,ORD-202606-2255,P011,1,1400,180
ITEM-05585,ORD-202606-2255,P014,2,250,25
ITEM-05586,ORD-202606-2255,P001,3,1200,600
ITEM-05587,ORD-202606-2256,P011,2,1400,180
ITEM-05588,ORD-202606-2256,P004,1,1950,930
ITEM-05589,ORD-202606-2256,P009,3,1100,140
ITEM-05590,ORD-202606-2257,P001,3,1200,600
ITEM-05591,ORD-202606-2257,P002,3,1450,710
ITEM-05592,ORD-202606-2257,P013,1,200,20
ITEM-05593,ORD-202606-2258,P019,2,6000,2700
ITEM-05594,ORD-202606-2259,P009,3,1100,140
ITEM-05595,ORD-202606-2259,P014,1,250,25
ITEM-05596,ORD-202606-2259,P019,3,6000,2700
ITEM-05597,ORD-202606-2260,P004,1,1950,930
ITEM-05598,ORD-202606-2261,P002,2,1450,710
ITEM-05599,ORD-202606-2261,P003,2,1700,820
ITEM-05600,ORD-202606-2261,P007,2,800,100
ITEM-05601,ORD-202606-2261,P011,1,1400,180
ITEM-05602,ORD-202606-2262,P001,2,1200,600
ITEM-05603,ORD-202606-2262,P008,1,950,120
ITEM-05604,ORD-202606-2262,P008,2,950,120
ITEM-05605,ORD-202606-2262,P009,1,1100,140
ITEM-05606,ORD-202606-2263,P008,2,950,120
ITEM-05607,ORD-202606-2263,P007,3,800,100
ITEM-05608,ORD-202606-2264,P018,2,5000,2300
ITEM-05609,ORD-202606-2265,P017,1,4000,1900
ITEM-05610,ORD-202606-2265,P016,3,3000,1500
ITEM-05611,ORD-202606-2265,P016,1,3000,1500
ITEM-05612,ORD-202606-2265,P004,1,1950,930
ITEM-05613,ORD-202606-2266,P019,2,6000,2700
ITEM-05614,ORD-202606-2266,P019,1,6000,2700
ITEM-05615,ORD-202606-2266,P017,1,4000,1900
ITEM-05616,ORD-202606-2266,P006,3,2450,1150
ITEM-05617,ORD-202606-2267,P011,3,1400,180
ITEM-05618,ORD-202606-2268,P012,2,150,15
ITEM-05619,ORD-202606-2268,P018,3,5000,2300
ITEM-05620,ORD-202606-2268,P003,1,1700,820
ITEM-05621,ORD-202606-2268,P016,2,3000,1500
ITEM-05622,ORD-202606-2269,P003,2,1700,820
ITEM-05623,ORD-202606-2269,P013,3,200,20
ITEM-05624,ORD-202606-2269,P014,3,250,25
ITEM-05625,ORD-202606-2270,P006,2,2450,1150
ITEM-05626,ORD-202606-2271,P015,1,300,30
ITEM-05627,ORD-202606-2271,P008,3,950,120
ITEM-05628,ORD-202606-2271,P009,2,1100,140
ITEM-05629,ORD-202606-2272,P011,2,1400,180
ITEM-05630,ORD-202606-2272,P007,1,800,100
ITEM-05631,ORD-202606-2272,P005,2,2200,1040
ITEM-05632,ORD-202606-2272,P003,3,1700,820
ITEM-05633,ORD-202606-2273,P015,2,300,30
ITEM-05634,ORD-202606-2273,P001,1,1200,600
ITEM-05635,ORD-202606-2273,P010,1,1250,160
ITEM-05636,ORD-202606-2274,P005,1,2200,1040
ITEM-05637,ORD-202606-2275,P013,3,200,20
ITEM-05638,ORD-202606-2276,P001,3,1200,600
ITEM-05639,ORD-202606-2276,P005,2,2200,1040
ITEM-05640,ORD-202606-2276,P011,3,1400,180
ITEM-05641,ORD-202606-2277,P006,3,2450,1150
ITEM-05642,ORD-202606-2278,P011,1,1400,180
ITEM-05643,ORD-202606-2278,P009,2,1100,140
ITEM-05644,ORD-202606-2279,P015,3,300,30
ITEM-05645,ORD-202606-2279,P002,2,1450,710
ITEM-05646,ORD-202606-2279,P010,1,1250,160
ITEM-05647,ORD-202606-2279,P016,3,3000,1500
ITEM-05648,ORD-202606-2280,P002,2,1450,710
ITEM-05649,ORD-202606-2280,P007,3,800,100
ITEM-05650,ORD-202606-2281,P015,3,300,30
ITEM-05651,ORD-202606-2281,P016,2,3000,1500
ITEM-05652,ORD-202606-2282,P010,3,1250,160
ITEM-05653,ORD-202606-2282,P011,1,1400,180
ITEM-05654,ORD-202606-2282,P009,3,1100,140
ITEM-05655,ORD-202606-2283,P002,3,1450,710
ITEM-05656,ORD-202606-2283,P009,3,1100,140
ITEM-05657,ORD-202606-2283,P018,3,5000,2300
ITEM-05658,ORD-202606-2283,P006,2,2450,1150
ITEM-05659,ORD-202606-2284,P016,2,3000,1500
ITEM-05660,ORD-202606-2284,P002,2,1450,710
ITEM-05661,ORD-202606-2284,P012,2,150,15
ITEM-05662,ORD-202606-2284,P009,1,1100,140
ITEM-05663,ORD-202606-2285,P012,3,150,15
ITEM-05664,ORD-202606-2285,P014,2,250,25
ITEM-05665,ORD-202606-2285,P017,1,4000,1900
ITEM-05666,ORD-202606-2285,P012,3,150,15
ITEM-05667,ORD-202606-2286,P019,1,6000,2700
ITEM-05668,ORD-202606-2286,P005,2,2200,1040
ITEM-05669,ORD-202606-2286,P009,2,1100,140
ITEM-05670,ORD-202606-2287,P016,1,3000,1500
ITEM-05671,ORD-202606-2287,P018,1,5000,2300
ITEM-05672,ORD-202606-2287,P016,2,3000,1500
ITEM-05673,ORD-202606-2287,P003,1,1700,820
ITEM-05674,ORD-202607-2288,P014,2,250,25
ITEM-05675,ORD-202607-2288,P012,2,150,15
ITEM-05676,ORD-202607-2289,P002,2,1450,710
ITEM-05677,ORD-202607-2289,P013,2,200,20
ITEM-05678,ORD-202607-2289,P017,2,4000,1900
ITEM-05679,ORD-202607-2290,P004,2,1950,930
ITEM-05680,ORD-202607-2290,P004,1,1950,930
ITEM-05681,ORD-202607-2290,P005,2,2200,1040
ITEM-05682,ORD-202607-2290,P013,1,200,20
ITEM-05683,ORD-202607-2291,P004,2,1950,930
ITEM-05684,ORD-202607-2291,P018,3,5000,2300
ITEM-05685,ORD-202607-2292,P003,3,1700,820
ITEM-05686,ORD-202607-2293,P009,1,1100,140
ITEM-05687,ORD-202607-2293,P010,3,1250,160
ITEM-05688,ORD-202607-2293,P006,3,2450,1150
ITEM-05689,ORD-202607-2293,P002,3,1450,710
ITEM-05690,ORD-202607-2294,P007,2,800,100
ITEM-05691,ORD-202607-2294,P003,1,1700,820
ITEM-05692,ORD-202607-2294,P005,1,2200,1040
ITEM-05693,ORD-202607-2295,P017,3,4000,1900
ITEM-05694,ORD-202607-2296,P017,2,4000,1900
ITEM-05695,ORD-202607-2297,P009,3,1100,140
ITEM-05696,ORD-202607-2297,P016,1,3000,1500
ITEM-05697,ORD-202607-2297,P008,3,950,120
ITEM-05698,ORD-202607-2298,P014,3,250,25
ITEM-05699,ORD-202607-2299,P009,3,1100,140
ITEM-05700,ORD-202607-2299,P005,1,2200,1040
ITEM-05701,ORD-202607-2299,P005,3,2200,1040
ITEM-05702,ORD-202607-2299,P001,3,1200,600
ITEM-05703,ORD-202607-2300,P012,1,150,15
ITEM-05704,ORD-202607-2301,P013,2,200,20
ITEM-05705,ORD-202607-2301,P019,2,6000,2700
ITEM-05706,ORD-202607-2302,P002,3,1450,710
ITEM-05707,ORD-202607-2302,P018,2,5000,2300
ITEM-05708,ORD-202607-2302,P019,3,6000,2700
ITEM-05709,ORD-202607-2302,P001,1,1200,600
ITEM-05710,ORD-202607-2303,P017,2,4000,1900
ITEM-05711,ORD-202607-2304,P015,3,300,30
