id,customer_id,status,region,created_at,total_amount,shipping_cost,discount_amount
ORD-202612-2529,C0323,Pending,LATAM,2026-12-14,1007.58,109,51.42
ORD-202612-2530,C0489,Pending,Europe,2026-12-07,3981.94,35,53.06
ORD-202612-2531,C0108,Completed,North America,2026-12-15,601.91,60,58.09
ORD-202612-2532,C0495,Completed,LATAM,2026-12-22,1524.6,34,109.4
ORD-202612-2533,C0159,Completed,LATAM,2026-12-16,2884,84,0
ORD-202612-2534,C0260,Completed,North America,2026-12-11,15596,96,0
ORD-202612-2535,C0032,Completed,North America,2026-12-19,17991.5,84,1742.5
ORD-202612-2536,C0324,Completed,North America,2026-12-17,12030,30,0
ORD-202612-2537,C0465,Completed,Europe,2026-12-27,2886.59,105,68.41
ORD-202612-2538,C0364,Completed,North America,2026-12-02,1558.65,70,161.35
ORD-202612-2539,C0463,Completed,LATAM,2026-12-26,367.3,72,4.7
ORD-202612-2540,C0269,Completed,Europe,2026-12-12,13998.46,37,738.54
ORD-202612-2541,C0062,Completed,Asia,2026-12-17,17757,57,0
ORD-202612-2542,C0453,Completed,Europe,2026-12-24,11752,102,0
ORD-202612-2543,C0404,Pending,North America,2026-12-06,11402.01,89,1336.99
ORD-202612-2544,C0337,Completed,Europe,2026-12-13,19739.71,81,3291.29
ORD-202612-2545,C0376,Completed,North America,2026-12-03,8256,61,1355
ORD-202612-2546,C0149,Cancelled,Europe,2026-12-03,12853.08,16,862.92
ORD-202612-2547,C0331,Completed,LATAM,2026-12-21,11614,114,0
ORD-202612-2548,C0105,Completed,Europe,2026-12-05,2506,106,0
ORD-202612-2549,C0157,Completed,Europe,2026-12-21,2085.22,34,148.78
ORD-202612-2550,C0083,Completed,LATAM,2026-12-11,4253.94,64,160.06
ORD-202612-2551,C0279,Cancelled,LATAM,2026-12-08,19918.36,110,991.64
ORD-202612-2552,C0113,Completed,Europe,2026-12-10,12596.27,21,2174.73
ORD-202612-2553,C0407,Completed,LATAM,2026-12-22,10753.21,72,1568.79
ORD-202612-2554,C0188,Completed,North America,2026-12-21,6072,72,0
ORD-202612-2555,C0233,Completed,Europe,2026-12-08,833.22,88,4.78
ORD-202612-2556,C0081,Completed,Europe,2026-12-11,4172.22,36,213.78
ORD-202612-2557,C0338,Cancelled,Asia,2026-12-16,2128.87,58,129.13
ORD-202612-2558,C0039,Pending,LATAM,2026-12-14,3381.73,22,490.27
ORD-202612-2559,C0438,Completed,Asia,2026-12-08,13705.37,16,1010.63
ORD-202612-2560,C0030,Completed,Asia,2026-12-16,21936.01,18,2581.99
ORD-202612-2561,C0103,Completed,LATAM,2026-12-26,4284.49,28,443.51
ORD-202612-2562,C0315,Completed,LATAM,2026-12-01,4841.02,21,329.98
ORD-202612-2563,C0486,Completed,Asia,2026-12-10,4777.41,94,416.59
ORD-202612-2564,C0241,Completed,Europe,2026-12-10,9373.33,61,1487.67
ORD-202612-2565,C0362,Completed,Asia,2026-12-28,14295,95,0
ORD-202612-2566,C0426,Completed,Asia,2026-12-20,8126.4,66,939.6
ORD-202612-2567,C0452,Completed,North America,2026-12-07,6380.64,38,1007.36
ORD-202612-2568,C0433,Completed,Europe,2026-12-08,7695.53,98,402.47
ORD-202612-2569,C0114,Pending,Asia,2026-12-12,3604.11,65,60.89
ORD-202612-2570,C0296,Completed,North America,2026-12-13,13193.38,29,1835.62
ORD-202612-2571,C0171,Completed,LATAM,2026-12-15,25568,18,0
ORD-202612-2572,C0049,Completed,Europe,2026-12-09,14492,42,0
